country,central_bank,date,title,text,url
Russia,CBR,13 February 2026,Bank of Russia cuts the key rate by 50 bp to 15.50% p.a.,"On 13 February 2026, the Bank of Russia Board of Directors decided to cut the key rate by 50 basis points to 15.50% per annum. The economy continues to return to a balanced growth path. In January, price growth accelerated significantly due to one-off factors. However, the Bank of Russia estimates that the underlying measures of current price growth have not changed considerably. After the effect of one-off factors fades, disinflation will continue. The Bank of Russia will assess the need for a further key rate cut at its upcoming meetings depending on the sustainability of the inflation slowdown and the dynamics of inflation expectations. The baseline scenario assumes the average key rate to be in the range from 13.5% to 14.5% per annum in 2026. This means that monetary conditions will remain tight . According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 4.5–5.5% in 2026. Underlying inflation will be close to 4% in 2026 H2. In 2027 and beyond, annual inflation will stay on target. In 2025 Q4, the current seasonally adjusted price growth slowed to an average rate of 3.9% in annualised terms from 6.5% in 2025 Q3. The similar indicator of core inflation averaged 4.7% after 4.1% in the previous quarter. Most indicators of underlying inflation remained in the range of 4–5% in annualised terms in recent months. As of 9 February 2026, annual inflation stood at 6.3%. At the end of 2025, a number of goods, primarily fruit and vegetables, demonstrated very low price growth. Considering this, along with no substantial pass-through of the VAT increase to prices in December, inflation as of the end of 2025 was lower than the Bank of Russia predicted in October, reaching 5.6%. However, at the beginning of 2026, these factors had the reversed effect on price dynamics. Higher VAT and excise taxes, the indexation of administered prices and tariffs, and price adjustments for fruit and vegetables led to a temporary but considerable acceleration of the current price growth in January. Thus, there was some redistribution of inflation between 2025 and 2026. Nevertheless, in general, cumulative price growth from November to January was consistent with the Bank of Russia’s expectations. Underlying inflation will decline to 4% in 2026 H2. However, given the shift in price growth from the end of last year to the beginning of this year, the inflation forecast for 2026 has been raised to 4.5–5.5%. Inflation expectations remain elevated. This may impede a sustainable slowdown in inflation. The upward deviation of the Russian economy from a balanced growth path is decreasing. The full year GDP growth for 2025 was at the upper bound of the October forecast range, reaching 1.0%. Even though growth in overall economic activity slowed over the year, it accelerated in 2025 Q4 due to higher consumer demand. This could be partly fuelled by expectations of higher VAT and recycling fees. Growth in domestic demand will moderate in the coming months. Business sentiment demonstrates the same expectations. The labour market tightness is gradually decreasing. According to surveys, the percentage of enterprises experiencing labour shortages has reached its lowest level since mid-2023. Companies are planning more moderate wage indexations in 2026 compared to 2023–2025. Meanwhile, unemployment remains at historical lows, and wage growth is still outpacing the growth in labour productivity. Monetary conditions have eased but remain tight. Credit and deposit rates decreased, adjusting to the earlier monetary policy easing. Money market rates and OFZ yields went up but remained mainly unchanged in real terms. Non-price bank lending conditions are still tight. Lending activity moderated between late 2025 and early 2026 following faster growth in the autumn months. Households continue to demonstrate high propensity to save. Proinflationary risks still prevail over disinflationary ones in the mid-term horizon. The key proinflationary risks are associated with a longer upward deviation of the Russian economy from a balanced growth path and high inflation expectations, the effects of the increase in VAT and administered prices, as well as with the deterioration in the terms of external trade. A slower growth rate of the global economy, in case of escalating trade disputes, and low oil prices may have proinflationary effects through the ruble exchange rate dynamics. Geopolitical tensions remain a significant uncertainty factor. Disinflationary risks involve a more substantial slowdown in domestic demand. The Bank of Russia takes into account the announced parameters of fiscal policy. In the mid-term horizon, fiscal policy will help slow down inflation. Changes in the fiscal policy parameters may require an adjustment to the monetary policy pursued. Following the Board of Directors’ key rate meeting on 13 February 2026, the Bank of Russia has updated its medium-term forecast . On 26 February 2026 , the Bank of Russia releases the Summary of the Key Rate Discussion and the Commentary on the Medium-term Forecast. The Bank of Russia Board of Directors holds its next key rate meeting on 20 March 2026 . The press release on the Bank of Russia Board decision is to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 13 February 2026 The reference to the Press Service is mandatory if you intend to use this material. 13.02.2026 13.30.00",https://www.cbr.ru/eng/press/pr/?file=13022026_133000key_e.htm
Russia,CBR,14 February 2025,Bank of Russia keeps the key rate at 21.00% p.a.,"On 14 February 2025, the Bank of Russia Board of Directors decided to keep the key rate at 21.00% per annum. Current inflationary pressures remain high. Domestic demand growth is still outstripping the capabilities to expand the supply of goods and services. Concurrently, the cooling of lending activity has become more pronounced, and households’ propensity to save is increasing. According to the Bank of Russia’s estimates, the achieved tightness of monetary conditions creates the necessary prerequisites for resuming disinflation processes and returning inflation to the target in 2026. The Bank of Russia will assess the need for a key rate increase at its upcoming meeting, taking into consideration the speed and sustainability of the inflation slowdown. The baseline scenario provides that returning inflation to the target will require a longer period of maintaining tight monetary conditions in the economy than it was forecast in October. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 7.0–8.0% in 2025, return to 4.0% in 2026 and stay at the target further on. In 2024 Q4, the current seasonally adjusted price growth averaged 12.1% in annualised terms after 11.3% in the previous quarter. The similar indicator of core inflation also went up to 12.1% from 7.6% in the previous quarter. Persistent inflationary pressures increased, reflecting strong domestic demand in 2024 H2. The depreciation of the ruble in autumn 2024 also contributed to price dynamics. In January—early February 2025, weekly data show that the current price growth rates have decreased slightly as compared to December 2024 but remain high. According to estimates as of 10 February 2025, annual inflation stood at 10.0%. Households’ inflation expectations remain close to their highs of late 2024. Analysts’ expectations for 2025 are up and stay above 4% in 2026. However, companies’ price expectations decreased for the first time since 2024 Q1, although remaining elevated. High inflation expectations increase the inertia of underlying inflation. According to the baseline scenario, the Bank of Russia expects that inflationary pressures will begin to gradually decline in the coming months under the impact of cooled lending and high saving activity. The Russian economy grew by 4.1% in 2024, which was slightly higher than the Bank of Russia forecast in October. This is mainly due to higher growth in domestic demand than expected.  High current inflationary pressures demonstrate that the upward deviation of the Russian economy from a balanced growth path is still significant. The labour market remains tight. Unemployment is still at its record lows. Rising wages continue to outpace growth in labour productivity. Nevertheless, according to surveys, companies have become more cautious about hiring employees and increasing their wages. The number of businesses facing labour shortages has been declining. In addition, demand for a labour force in certain industries has been decreasing and a reallocation of employees across industries continues. This creates preconditions for a gradual return of the economy to balanced growth. Monetary conditions remain tight under the impact of the monetary policy pursued and autonomous factors. Market interest rates edged down since the December meeting, mainly due to a downward adjustment in market participants’ expectations of the key rate path. However, non-price conditions of bank lending tightened. In recent months, the household savings rate soared. The cooling of lending activity has strengthened and encompasses all segments of the credit market . In December-January, retail lending was declining. This is due to a slowdown in mortgage growth and a reduction in the consumer lending portfolio. The corporate lending portfolio also shrank. Following the Board of Directors’ key rate meeting on 14 February 2025, the Bank of Russia has updated its medium-term forecast . Given the monetary policy stance and the impact of autonomous factors (macroprudential policy tightening, planned normalisation of banking regulation, and tighter bank requirements for borrowers), the Bank of Russia has lowered its forecast for growth in lending to the economy for 2025–2026. Over the medium-term horizon, the balance of inflation risks is still tilted to the upside. The key proinflationary risks are associated with the ongoing upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of foreign trade. Disinflationary risks involve a faster slowdown in lending growth and domestic demand under the impact of tightening monetary conditions. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 will have a disinflationary effect. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. On 26 February 2025 , the Bank of Russia releases the Summary of the Key Rate Discussion and the Commentary on the Medium-term Forecast. The Bank of Russia Board of Directors holds its next key rate meeting on 21 March 2025 . The press release on the Bank of Russia Board decision is to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 14 February 2025 The reference to the Press Service is mandatory if you intend to use this material. 14.02.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=14022025_133000key_e.htm
Russia,CBR,21 March 2025,Bank of Russia keeps the key rate at 21.00% p.a.,"On 21 March 2025, the Bank of Russia Board of Directors decided to keep the key rate at 21.00% per annum. Current inflationary pressures have decreased but remain high, especially underlying ones. Domestic demand growth is still significantly outstripping the capabilities to expand the supply of goods and services. Nevertheless, lending growth remains subdued, and households’ propensity to save remains high. The Bank of Russia estimates that the achieved tightness of monetary conditions creates the necessary prerequisites for returning inflation to the target in 2026. Achieving the inflation target will require a long period of maintaining tight monetary conditions in the economy. The Bank of Russia will continue to assess the speed and sustainability of the decline in inflation and inflation expectations. If disinflation dynamics do not ensure achieving the inflation target, the Bank of Russia will consider raising the key rate. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 7.0–8.0% in 2025, return to 4.0% in 2026 and stay at the target further on. In January — February, the current seasonally adjusted price growth went down and averaged 9.1% in annualised terms after 12.0% in 2024 Q4. The similar indicator of core inflation averaged 10.2% after 12.1% in the previous quarter. Underlying inflationary pressures have decreased to a lesser extent than the overall consumer price index, reflecting still strong domestic demand. The current price growth in February and early March was partly constrained by a stronger ruble since the beginning of the year. As of 17 March 2025, annual inflation was 10.2%. Inflation expectations of households and businesses continue to decline, which is also due to the appreciation of the ruble. Long-term expectations calculated using financial market instruments also declined. However, analysts slightly increased their inflation forecasts for 2026. In general, inflation expectations remain elevated. This increases the inertia of underlying inflation. According to the baseline scenario, the Bank of Russia expects that inflationary pressures will continue to decline in the coming months. This will be supported by a cooldown in lending and high saving activity. The upward deviation of the Russian economy from a balanced growth path is still significant. High domestic demand is backed up by rising household incomes and budget expenditures. However, high-frequency data and surveys of businesses indicate more moderate growth in economic activity in early 2025 compared to 2024 Q4. The labour market remains tight. Unemployment is at its record lows. However, there is growing evidence of easing tightness. According to surveys, the share of enterprises experiencing labour shortages continues to shrink. In addition, labour demand in certain industries has been decreasing with a reallocation of employees across industries. Meanwhile, wage increases remain high and continue to outpace labour productivity growth. The December statistics on wages were also affected by partial rescheduling of annual bonus payments from 2025 Q1. This supported consumer demand at the beginning of 2025. In general, the emerging trends in the dynamics of economic activity create preconditions for a gradual return of the economy to balanced growth. Monetary conditions remain tight under the impact of the monetary policy pursued and autonomous factors. Although nominal interest rates went down after the February meeting in most segments of the financial market, their decrease in real terms was not so significant, given the lower inflation expectations. Non-price bank lending conditions remain tight. Despite some reduction in deposit rates, the inflow of household funds into current accounts and time deposits remains high. Yet, growth in incomes allows households to increase both savings and consumption. Lending activity remains moderate. The retail loan portfolio of banks has been shrinking since December 2024. The current growth rates of corporate lending are generally moderate. However, elevated budget expenditures have significantly affected their dynamics in recent months. Over the medium-term horizon, the balance of inflation risks is still tilted to the upside. The key proinflationary risks are associated with the ongoing upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of external trade. Disinflationary risks involve a more significant slowdown in lending growth and domestic demand under the impact of tight monetary conditions. If geopolitical tensions ease, external conditions may improve, which might have a disinflationary effect. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 will have a disinflationary effect. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. On 2 April 2025 , the Bank of Russia releases the Summary of the Key Rate Discussion. The Bank of Russia Board of Directors will hold its next key rate meeting on 25 April 2025 . The press release on the Bank of Russia Board decision and the medium-term forecast are to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 21 March 2025 The reference to the Press Service is mandatory if you intend to use this material. 21.03.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=21032025_133000key_e.htm
Russia,CBR,25 April 2025,Bank of Russia keeps the key rate at 21.00% p.a.,"On 25 April 2025, the Bank of Russia Board of Directors decided to keep the key rate at 21.00% per annum. Current inflationary pressures, including underlying ones, continue to decline, although remaining high. Domestic demand growth is still significantly outstripping the capabilities to expand the supply of goods and services. Nevertheless, according to high-frequency data, the economy began to gradually return to a balanced growth path. The Bank of Russia will maintain monetary conditions as tight as necessary to return inflation to the target in 2026. This means that monetary policy will remain tight for a long period. Further decisions on the key rate will be made depending on the speed and sustainability of the decline in inflation and inflation expectations. According to the baseline scenario, the average key rate is expected to be in the range of 19.5–21.5% per annum in 2025 and 13.0–14.0% per annum in 2026. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 7.0–8.0% in 2025, return to 4.0% in 2026 and stay at the target further on. In 2025 Q1, the current seasonally adjusted price growth went down and averaged 8.3% in annualised terms after 12.9% in 2024 Q4. The similar indicator of core inflation averaged 8.9% after 13.4% in the previous quarter. The impact of tight monetary conditions on demand is becoming increasingly evident in decreasing inflationary pressures. However, it is premature to say that the current trends are sustainable. As of 21 April 2025, annual inflation was 10.3%. Inflation expectations of households, businesses, and financial market participants have not changed significantly since March. In general, inflation expectations remain elevated. This prevents inflation from decreasing more rapidly. According to the baseline scenario, the Bank of Russia expects that inflationary pressures will continue to decline in the coming months. This will be supported by a cooldown in lending and high saving activity. The upward deviation of the Russian economy from a balanced growth path is still significant. High domestic demand is backed up by rising household incomes and budget expenditures. However, high-frequency data and surveys of businesses indicate that growth in economic activity slowed in 2025 Q1 compared to 2024 Q4. The labour market remains tight so far. Unemployment is at its record lows. However, according to surveys, the share of enterprises experiencing labour shortages is gradually declining in many regions. In addition, labour demand in certain industries has been decreasing with a reallocation of employees across industries. Wage increases remain high and continue to outpace labour productivity growth. Nevertheless, according to surveys, companies are planning more moderate wage indexation in 2025 compared to 2023–2024. Monetary conditions remain tight under the impact of the monetary policy pursued and autonomous factors. Since March, changes in nominal interest rates have been diverse in various segments of the financial market. Non-price bank lending conditions remain tight. Despite some reduction in deposit rates, households continue to demonstrate high propensity to save. Nevertheless, growing incomes allow households to increase both savings and consumption. Lending activity remains subdued in both retail and corporate segments. Over the medium-term horizon, the balance of inflation risks is still tilted to the upside. The key proinflationary risks are associated with a longer upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of external trade. A further decrease in the growth rate of the global economy and oil prices in case of escalating trade tensions may have proinflationary effects through the ruble exchange rate dynamics. Disinflationary risks involve a more significant slowdown in lending growth and domestic demand under the impact of tight monetary conditions. If geopolitical tensions ease, external conditions may improve, which might have a disinflationary effect. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 will have a disinflationary effect. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. Following the Board of Directors’ key rate meeting on 25 April 2025, the Bank of Russia has updated its medium-term forecast . On 12 May 2025 , the Bank of Russia releases the Summary of the Key Rate Discussion and the Commentary on the Medium-term Forecast. The Bank of Russia Board of Directors holds its next key rate meeting on 6 June 2025 . The press release on the Bank of Russia Board decision is to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 25 April 2025 The reference to the Press Service is mandatory if you intend to use this material. 25.04.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=25042025_133000key_e.htm
Russia,CBR,6 June 2025,Bank of Russia cuts the key rate by 100 bp to 20.00% p.a.,"On 6 June 2025, the Bank of Russia Board of Directors decided to cut the key rate by 100 basis points to 20.00% per annum. Current inflationary pressures, including underlying ones, continue to decline. While domestic demand growth is still outstripping the capabilities to expand the supply of goods and services, the Russian economy is gradually returning to a balanced growth path. The Bank of Russia will maintain monetary conditions as tight as necessary to return inflation to the target in 2026. This means that monetary policy will remain tight for a long period. Further decisions on the key rate will be made depending on the speed and sustainability of the decline in inflation and inflation expectations. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will return to 4.0% in 2026 and stay at the target further on. In April 2025, the current seasonally adjusted price growth went down to 6.2% in annualised terms from 8.2% on average in 2025 Q1. The similar indicator of core inflation was 4.4% after the average of 8.9% in the previous quarter. Concurrently, most indicators of underlying inflation were in the range of 5.5–7.5% in annualised terms. High-frequency data in May showed a further decline in the current price growth, although with a significant contribution from volatile components. As of 2 June 2025, annual inflation slowed to 9.8%. The impact of tight monetary conditions on demand is becoming increasingly evident in decreasing inflationary pressures. However, price dynamics are uneven by component. Tight monetary policy has a particularly strong effect on the decrease in prices for non-food goods, including through the ruble appreciation. As for food products and services, inflationary pressures remain high. Inflation expectations have changed diversely since April. Businesses’ price expectations have continued to decline. Expectations of financial market participants have not changed significantly. Households’ inflation expectations have increased slightly. In general, inflation expectations remain elevated. This may impede a more sustainable slowdown in inflation. The upward deviation of the Russian economy from a balanced growth path is narrowing. High-frequency data, including those for 2025 Q2, demonstrate a gradual slowdown in domestic demand growth. The situation in the labour market has not changed considerably since the April meeting. Unemployment is at its record lows. However, according to surveys, the share of enterprises experiencing labour shortages continues to decline. In addition, labour demand in certain industries has been decreasing with a reallocation of employees across industries. Wage increases remain high and continue to outpace labour productivity growth. Nevertheless, according to surveys, companies are still planning more moderate wage indexation in 2025 compared to 2023–2024. Monetary conditions remain tight under the impact of the monetary policy pursued and autonomous factors. Since April, nominal interest rates edged down in most segments of the financial market, but they are still high in real terms. Despite some reduction in deposit rates, households continue to demonstrate high propensity to save. Lending activity remains generally moderate. Non-price bank lending conditions are tight. Proinflationary risks decreased slightly but still prevail over disinflationary ones in the medium term. The key proinflationary risks are associated with a longer upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of external trade. A further decrease in the growth rate of the global economy and oil prices in case of escalating trade tensions may have proinflationary effects through the ruble exchange rate dynamics. Disinflationary risks involve a more significant slowdown in lending growth and domestic demand under the impact of tight monetary conditions. If geopolitical tensions ease, external conditions may improve, which might have a disinflationary effect. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 will have a disinflationary effect. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. On 20 June 2025 , the Bank of Russia releases the Summary of the Key Rate Discussion. The Bank of Russia Board of Directors holds its next key rate meeting on 25 July 2025 . The press release on the Bank of Russia Board decision and the medium-term forecast are to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 6 June 2025 The reference to the Press Service is mandatory if you intend to use this material. 06.06.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=06062025_133000key_e.htm
Russia,CBR,25 July 2025,Bank of Russia cuts the key rate by 200 bp to 18.00% p.a.,"On 25 July 2025, the Bank of Russia Board of Directors decided to cut the key rate by 200 basis points to 18.00% per annum. Current inflationary pressures, including underlying ones, are declining faster than previously forecast. Domestic demand growth is slowing. The economy continues to return to a balanced growth path. The Bank of Russia will maintain monetary conditions as tight as necessary to return inflation to the target in 2026. In the baseline scenario, this implies an average key rate in the range of 18.8–19.6% per annum in 2025 and 12.0–13.0% per annum in 2026 and means that monetary policy will remain tight for a long period. Further decisions on the key rate will be made depending on the sustainability of the inflation slowdown and the dynamics of inflation expectations. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 6.0–7.0% in 2025, return to 4.0% in 2026 and stay at the target further on. In 2025 Q2, the current seasonally adjusted price growth went down to 4.8% in annualised terms from the average of 8.2% in 2025 Q1. The similar indicator of core inflation equalled 4.5% after the average of 8.8% in the previous quarter. As of 21 July, annual inflation was 9.2%. Concurrently, in July, monthly increase in consumer price index will temporarily rise due to the significantly adjusted utility tariffs. The impact of tight monetary conditions on demand is becoming increasingly evident in decreasing inflationary pressures. The effects of tight monetary policy, including through the ruble appreciation, are more prominently seen in the low growth in prices for non-food products. These effects are becoming gradually evident in decreasing inflationary pressures in the segments of food products and services as well. Price dynamics remain uneven, but the scatter between consumer basket components has slightly narrowed. A stable downward trend in inflation expectations has not yet formed. Long-term expectations calculated from financial market instruments have slightly decreased. Inflation expectations of analysts and households have seen no significant changes. In July, price expectations of businesses edged up for the first time since the beginning of the year. Overall, inflation expectations remain elevated. This may impede a more sustainable slowdown in inflation. The upward deviation of the Russian economy from a balanced growth path is narrowing. High-frequency data, including those for 2025 Q2, and survey indicators show a further slowdown in domestic demand growth with continued moderate growth of economic activity in general. There are more signs of a softening in the labour market. According to surveys, the share of enterprises experiencing labour shortages continues to shrink. Labour demand in certain industries has been decreasing with a reallocation of employees across industries. Wages rise more slowly than in 2024, but their growth rate is still outpacing the growth in labour productivity. The unemployment rate is at its record lows. Monetary conditions remain tight under the impact of the monetary policy pursued and autonomous factors. Since June, nominal interest rates have declined in most segments of the financial market following the key rate cut and the revision of market participants’ expectations for its further path, but they are still high in real terms. Non-price bank lending conditions remain tight as well. Although deposit rates have decreased, households continue to demonstrate high propensity to save. Lending dynamics are uneven across segments. Unsecured consumer lending is shrinking, while the portfolio of mortgage and corporate loans is moderately increasing. Lending activity remains generally subdued. Proinflationary risks prevail over disinflationary ones in the mid-term horizon. The key proinflationary risks are associated with a longer upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of external trade. A further decrease in the growth rate of the global economy and oil prices in case of escalating trade disputes may have proinflationary effects through the ruble exchange rate dynamics. Geopolitical tensions remain a significant uncertainty factor. Disinflationary risks involve a more significant slowdown in lending growth and domestic demand under the impact of tight monetary conditions. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 will have a disinflationary effect. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. Following the Board of Directors’ key rate meeting on 25 July 2025, the Bank of Russia has updated its medium-term forecast . On 6 August 2025 the Bank of Russia releases the Summary of the Key Rate Discussion and the Commentary on the Medium-term Forecast. The Bank of Russia Board of Directors will hold its next key rate meeting on 12 September 2025 . The press release on the Bank of Russia Board decision is to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 25 July 2025 The reference to the Press Service is mandatory if you intend to use this material. 25.07.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=25072025_133000key_e.htm
Russia,CBR,12 September 2025,Bank of Russia cuts key rate by 100 bp to 17.00% p.a.,"On 12 September 2025, the Bank of Russia Board of Directors decided to cut the key rate by 100 basis points to 17.00% per annum. Underlying measures of current price growth have not changed significantly and generally remain above 4% in annualised terms. The economy continues to return to a balanced growth path. Lending growth has accelerated in recent months. Inflation expectations remain high. The Bank of Russia will maintain monetary conditions as tight as necessary to return inflation to the target in 2026. Further decisions on the key rate will be made depending on the sustainability of the inflation slowdown and the dynamics of inflation expectations. According to the Bank of Russia’s forecast, given the monetary policy stance, annual inflation will decline to 6.0–7.0% in 2025, return to 4.0% in 2026 and stay at the target further on. In July—August, the current seasonally adjusted price growth averaged 6.3% in annualised terms after 4.4% in 2025 Q2. The similar indicator of core inflation went down to 4.1% from the average of 4.4% in the previous quarter. Most indicators of underlying inflation are in the range of 4–6% in annualised terms. As of 8 September 2025, annual inflation stood at 8.2%. Tight monetary conditions continue to contribute to disinflation. The current price growth rate in July—August was substantially affected by one-off factors. On the one hand, utility rates were significantly adjusted upwards, motor fuel prices were also up. On the other hand, fruit and vegetables cheapened more than usual in the summer months. Price dynamics remain uneven across consumer basket components. Inflation expectations have not changed considerably in recent months. In general, they remain elevated. This may impede a sustainable slowdown in inflation. The upward deviation of the Russian economy from a balanced growth path is narrowing. High-frequency data and survey indicators show a slowdown in overall economic activity growth in 2025 Q3, while the growth rate is still positive. The dynamics of business activity is uneven across industries. A significant cooldown is recorded in export-oriented industries. Domestic demand is backed up by rising household incomes and budget expenditures. Consumer activity growth has even slightly sped up. There is no notable decrease in the labour market tightness. According to surveys, the share of enterprises experiencing labour shortages continues to shrink. Wages rise more slowly than in 2024, but their growth rate is still outpacing the growth in labour productivity. Unemployment is at its record lows. Monetary conditions have eased but remain tight. Interest rates have declined in most financial market segments. This shows both the effects of previous key rate cuts and the revision of market participants’ expectations for its further path. While deposit rates are decreasing, households continue to demonstrate high propensity to save. Nevertheless, lending activity has increased in recent months. The corporate loan portfolio growth has sped up significantly. Retail lending demonstrates some recovery. According to the Bank of Russia, in 2025, the overall growth rate of claims on the economy will probably be closer to the upper bound of the July forecast range of 7.0–10.0%. Proinflationary risks still prevail over disinflationary ones in the mid-term horizon. The key proinflationary risks are associated with a longer upward deviation of the Russian economy from a balanced growth path and high inflation expectations, as well as with the deterioration in the terms of external trade. A further decrease in the growth rate of the global economy and oil prices in case of escalating trade disputes may have proinflationary effects through the ruble exchange rate dynamics. Geopolitical tensions remain a significant uncertainty factor. Disinflationary risks involve a more significant slowdown in domestic demand. The Bank of Russia takes into account the announced parameters of fiscal policy. Its normalisation in 2025 should have a disinflationary effect. However, it has not yet materialised taking into consideration the budget deficit accumulated since the beginning of this year. The Bank of Russia will update its assessments of the fiscal policy effects on inflation after the Government submits the 2025 budget amendments and new budget projections for the medium-term horizon to the State Duma. Changes in the fiscal policy parameters may require an adjustment in the monetary policy pursued. On 24 September 2025 , the Bank of Russia releases the Summary of the Key Rate Discussion. The Bank of Russia Board of Directors will hold its next key rate meeting on 24 October 2025 . The press release on the Bank of Russia Board decision and the medium-term forecast are to be published at 13.30 Moscow time. Statement by Bank of Russia Governor Elvira Nabiullina in follow-up to Board of Directors meeting on 12 September 2025 The reference to the Press Service is mandatory if you intend to use this material. 12.09.2025 13.30.00",https://www.cbr.ru/eng/press/pr/?file=12092025_133000key_e.htm
