pc11_dist_key,pc11_state_id,pc11_district_id,ec05_emp_all,sum_manuf_shares,share_shric_5,share_shric_6,share_shric_7,share_shric_8,share_shric_9,share_shric_10,share_shric_11,share_shric_12,share_shric_13,share_shric_14,share_shric_15,share_shric_16,share_shric_17,share_shric_18,share_shric_19,share_shric_20,share_shric_21,share_shric_22,share_shric_23,share_shric_24,share_shric_25,share_shric_26,share_shric_27,share_shric_28,share_shric_29,share_shric_30,share_shric_31,share_shric_32,share_shric_72
08_104,08,104,185648.0357142857,0.3765404774203106,0.0011473323656804495,0.006830128824801925,0.001346634232019307,0.02063043643453578,0.00031780567875655644,0.024352533451837147,0.0049286812891906635,0.00014543649705808516,0.03218455814526144,0.022564203191715506,0.0010342150901908277,0.004578556388865644,0.002014564811100883,0.0027363607594632316,8.618459084923564e-05,0.00017775571862654852,0.00825756111074239,0.010401402808117126,0.012146640772814148,0.08280723219533122,0.010234420163346733,0.0,0.004233818025468701,0.0018745148509708752,0.0002531672356196297,1.0773073856154455e-05,0.008930878226752044,7.002498006500396e-05,0.11224465650727326
08_105,08,105,115812.0,0.25951542154526297,0.0009670845853624841,0.01272752391807412,0.005258522432908507,0.029936448727247607,0.0007857562256070183,0.009644941802231202,0.0019946119573101234,0.0,0.0036956446654923497,0.026543017994681034,0.00037992608710669013,0.0006130625496494318,0.0042741684799502645,0.0016146858702034332,8.634683797879321e-06,0.0,0.0,0.00050944634407488,0.0,0.10692328946913963,8.634683797879321e-05,0.0,0.0,0.003920146444237212,0.000777121541809139,4.3173418989396605e-05,0.01172590059752012,0.00014678962456394847,0.036939177287327735
08_106,08,106,39581.0,0.31745029180667494,0.0009600565928096814,0.01614410954751017,0.019984335918748895,0.05040297112250827,0.00035370506050883,0.017281018670574265,0.0019959071271569693,0.0,0.007579394153760643,0.03089866350016422,0.0005052929435840429,0.003334933427654683,0.011470149819357773,0.0013137616533185114,0.0,0.0,0.0,0.0004547636492256386,0.0,0.11669740532073469,0.00012632323589601072,7.579394153760642e-05,0.0,0.006973042621459791,0.00010105858871680857,0.0,0.007604658800939845,0.0,0.023192946110507567
08_107,08,107,43766.0,0.3037289219942421,0.003016039848284056,0.007768587488004387,0.005255220947767674,0.039574098615363526,0.00011424393364712334,0.027418544075309602,0.00827126079605173,0.000205639080564822,0.013960608691678473,0.0008911026824475621,0.000411278161129644,0.0,0.007768587488004387,0.0013937759904949047,0.0,0.0011424393364712333,0.000137092720376548,0.0015537174976008774,0.0,0.0396426449755518,0.005757894255815016,0.0,0.007814285061463236,0.00018279029383539734,0.0006626148151533154,0.008545446236804826,0.007654343554357263,0.0,0.11458666544806471
08_108,08,108,56413.35743931089,0.20915205600535242,8.863149131620055e-05,0.0062588822835045735,0.0005496283779778634,0.03173338299685933,1.7726298263240108e-05,0.0019867595532006427,0.0005323546069843035,0.014540096962671044,0.0252452750029699,0.03257353318791166,0.0013130470873800987,0.00395536856382272,0.0036872680194344276,0.0009406534090802812,1.7726298263240108e-05,0.0,0.0,0.00046108173552472794,3.5452596526480216e-05,0.03130775385786108,0.004272179296212641,7.090519305296043e-05,0.0,0.005000003994316621,1.7726298263240108e-05,7.093347600731545e-05,0.009061871762490556,0.0,0.0354138136554572
08_109,08,109,73071.0,0.2876243653432963,0.0005200421507848531,0.005775204937663369,0.008129079935952703,0.024195645331253166,0.00017790915684744974,0.006076281972328283,0.0025591547946517772,0.0029286584281041726,0.0573688604234238,0.026453723091240028,0.0003147623544224111,0.010154507260062132,0.013644263798223645,0.0020938539228969083,2.7370639514992266e-05,9.579723830247293e-05,5.474127902998453e-05,0.0006705806681173105,9.579723830247293e-05,0.06976776012371529,1.3685319757496133e-05,0.0,0.0002737063951499227,0.0007937485459347757,5.474127902998453e-05,0.0009579723830247294,0.006801603919475579,0.0,0.047624912756086546
08_110,08,110,483693.58800970495,0.29139471265133116,0.0005147887137073316,0.0031963097164591316,0.0019475139289650857,0.010320624144472835,0.0017821199647217664,0.009128086834958658,0.0058449758690390635,0.00010337122765207461,0.027838594727962795,0.025899819094024903,0.010262695481297967,0.00752204422699133,0.005044577072955799,0.006461750731414823,2.2741670083456416e-05,9.716895399295014e-05,0.0009241387752095471,0.0032107103308734375,0.0010295774274146632,0.07140781544673784,0.0021604586579283594,0.00012818032228857252,0.0003204508057214313,0.00043002430703263043,0.0007814864810496841,0.0006140250922533232,0.01307341522773122,3.7213641954746865e-05,0.08129003377643577
08_111,08,111,137014.0,0.2374574860963114,0.005692848905951216,0.0019560044958909307,0.0011969579750974353,0.01910753645612857,0.0003138365422511568,0.0037441429342986846,0.0010436889660910564,0.0,0.011371100763425636,0.034288466871998484,0.03038375640445502,0.012918387901966222,0.01068503948501613,8.758229086078795e-05,5.108966966879297e-05,0.0,0.0,0.001715153196023764,0.0008685243843694804,0.04057979476549842,0.00010217933933758594,0.0001605675332447779,1.459704847679799e-05,1.459704847679799e-05,0.001569182711255784,1.459704847679799e-05,0.015005765834148335,0.0,0.04457208752390267
08_112,08,112,130496.0,0.23178488229524274,0.0025977807748896516,0.004827734183423246,0.005632356547327121,0.026023786169691025,9.961991172143207e-05,0.003356424717999019,0.00019923982344286414,0.0003371750858263855,0.0103451446787641,0.0308208680725846,0.0028583251593918588,0.022130946542422755,0.004889038744482589,0.0026744114762138303,0.0,1.5326140264835705e-05,0.0,0.0027357160372731733,0.0,0.04397069641981363,0.006260728298185385,0.0,1.5326140264835705e-05,0.0015632663070132419,0.0003295120156939676,0.00022989210397253556,0.0248973148602256,0.0,0.034974252084355076
08_113,08,113,180367.0,0.32140580039585953,0.002123448302627421,0.0036758387066370235,0.0044243126514273675,0.016311187744986612,0.0027776699728886104,0.008782094285540039,0.003110325059462097,0.0007041199332472126,0.009669174516402668,0.028353301878946816,0.0011532043001214192,0.008205492135479327,0.0013306203462939451,0.0033320951171777542,4.4354011543131504e-05,1.1088502885782876e-05,0.0013139875919652708,0.004391047142770019,1.6632754328674315e-05,0.03797257813236346,0.015595979308853616,6.653101731469726e-05,0.0009536112481773274,0.001430416872265991,0.0011532043001214192,2.2177005771565752e-05,0.039436260513286796,7.20752687575887e-05,0.1249729717742159
08_114,08,114,23363.0,0.20553867225955572,0.000856054445062706,0.0001712108890125412,0.002396952446175577,0.03967812352865642,0.0,0.016521850789710225,0.0011128707785815178,0.0010272653340752471,0.0018833197791379532,0.0355262594701023,0.012327184008902967,0.004708299447844883,4.28027222531353e-05,0.002011727945897359,0.0,0.0,0.0,0.0,0.0,0.03672473569319009,0.0,0.0,0.0,0.0,4.28027222531353e-05,0.0,0.003852245002782177,0.0,0.04665496725591747
08_115,08,115,73146.3348051822,0.24972352082938906,0.0002597563704168178,0.000792934144858593,0.0018593175549411047,0.04250407684853502,0.0001367122498568654,0.007642744129779048,0.0011348076401639618,0.0,0.019700349744858927,0.040207954954204574,0.0006425723398374556,0.02391175880491423,0.00298033014256844,0.002119253475306786,6.83561249284327e-05,0.0,5.469728269784019e-05,0.0035552769400280107,0.0,0.0232821178204456,0.00034180539015235165,0.00041013674957059626,0.0014491498484827735,4.101986633460664e-05,2.7342449971373086e-05,1.3671224985686543e-05,0.00799797928119275,1.3671224985686543e-05,0.0685757282253715
08_116,08,116,89693.0,0.34214487195210336,0.0008138873713667733,0.0009365279341754652,0.03487451640596256,0.029333392795424393,2.2298284147034887e-05,0.0028764786549675004,0.0009142296500284303,0.0,0.006555695539228256,0.04982551592654945,0.0035677254635255815,0.028218478588072648,0.004058287714760349,0.0006020536719699419,0.0005128605353818023,3.344742622055233e-05,6.689485244110466e-05,0.00020068455732331398,0.0,0.06313759156232927,0.014728016679116543,0.0,2.2298284147034887e-05,0.00014493884695572674,0.000981124502469535,0.000780439945146221,0.018340338710936193,4.459656829406977e-05,0.08055255148116353
08_117,08,117,64420.0,0.29608817137534926,0.0006985408258304874,0.003446134740763738,0.0049674014281279105,0.01997826761875194,0.00034150884818379384,0.018006830176963674,0.0010710959329400806,0.00046569388388699164,0.018115492083203975,0.03141881403290903,0.0005122632722756908,0.006876746352064576,0.0024681775846010557,0.0016920211114560696,0.0,0.0,0.00010866190624029805,0.0029493945979509467,0.0,0.11277553554796647,0.0003725551071095933,0.0005277864017385905,4.656938838869916e-05,3.104625892579944e-05,4.656938838869916e-05,0.0,0.017587705681465383,0.0,0.05158335920521577
08_118,08,118,119987.0,0.26701225966146336,0.0004000433380282864,0.00670906014818272,0.0035753873336278096,0.02598614849942077,4.167118104461317e-05,0.0071674431396734645,0.0010667822347420971,0.0003083667397301374,0.004992207489144657,0.03373698817371882,0.003550384625001042,0.011159542283747406,0.0035420503887921193,0.0019752139815146642,0.002458599681632177,5.833965346245843e-05,0.0046671722769966745,0.0025169393350946354,0.00010834507071599424,0.07419137073182928,0.0085425921141457,0.0,0.0,0.00010834507071599424,0.0011167876519956328,2.50027086267679e-05,0.010017751923125005,0.0003583721569836732,0.05863135172977073
08_119,08,119,199455.27730375426,0.24913212689391573,0.002241103900797045,0.004453007109786666,0.0056254470920507685,0.018130636330662652,0.0029096825297449964,0.018397241299139402,0.00189077748962535,0.02334859254141351,0.020124922212029467,0.026952362596275172,0.0005565157337549709,0.004543001121664806,0.002918010306465514,0.0038055531787104494,0.00013536869199445238,4.0109242072430337e-05,0.0006367342178998316,0.002170912727170292,1.5040965777161375e-05,0.049046345354697304,0.0020806669325073236,0.00048632456012821784,0.0019352709299947637,5.013655259053792e-05,0.0007721029098942839,4.0109242072430337e-05,0.0077968004390945094,0.0,0.04802935068590138
08_120,08,120,72960.0,0.2712719298245614,0.0009594298245614035,0.011115679824561403,0.0022341008771929825,0.028440241228070175,0.0005482456140350877,0.00390625,0.002494517543859649,0.01709155701754386,0.0400219298245614,0.04136513157894737,0.00046600877192982455,0.004180372807017544,0.00840186403508772,0.0017543859649122807,0.001137609649122807,0.0,0.00020559210526315788,0.0015899122807017543,0.0,0.03473135964912281,0.0,0.00013706140350877192,0.0,0.0,2.7412280701754386e-05,0.0,0.009827302631578947,1.3706140350877193e-05,0.060622258771929824
08_121,08,121,60594.0,0.26393702346767006,0.00148529557381919,0.0076245172789385085,0.009208832557678978,0.03848565864607057,6.601313661418622e-05,0.003597715945473149,0.0002640525464567449,0.01341717001683335,0.029029276826088392,0.027775027230418855,0.0011222233224411659,0.0033336633990164043,0.006056705284351586,0.001452289005512097,0.00011552298907482589,0.0,0.0,0.0006106215136812226,0.0,0.05376769977225468,3.300656830709311e-05,0.0,0.0,4.9509852460639665e-05,0.0010067003333663399,1.6503284153546556e-05,0.00991847377628148,0.0,0.05550054460837707
08_122,08,122,148761.0,0.2095710569302438,0.0002823320628390506,0.007044857187031547,0.003979537647636141,0.020052298653544947,0.0006453304293464013,0.006944024307446172,0.0007932186527382849,0.0023729337662424963,0.004927366715738668,0.023117618192940354,0.0015192153857529864,0.0025745995254132467,0.007461633089317765,0.0022183233508782543,1.3444383944716693e-05,0.0,0.000524330973843951,0.003085486115312481,0.0,0.060271173224164934,0.0,0.0,0.0,0.0,0.0005444975497610261,0.0,0.006493637445298163,2.016657591707504e-05,0.05468503169513515
08_123,08,123,83762.0,0.3434970511687878,0.000632745158902605,0.004250137293760894,0.019388266755808122,0.02011652061794131,0.002208638762207206,0.016785654592774767,0.000405911988729973,0.0021370072347842695,0.0015997707791122466,0.028437716386905756,0.00014326305484587283,0.0002626489338841002,0.004703803634106158,0.0012416131419975644,0.0,0.00021489458226880924,0.0,0.003438313316300948,0.0,0.13643418256488624,0.0,0.0001313244669420501,0.0,0.00015520164274969556,0.0010744729113440462,0.0,0.02021202932117189,0.0,0.07952293402736324
08_124,08,124,42170.0,0.17507706900640269,0.0009722551576950439,0.00021342186388427793,0.0006639791320844202,0.03066160777804126,0.00016599478302110505,0.0017310884515058097,0.0004505572682001423,0.0,0.001517666587621532,0.05342660659236424,0.0017785155323689827,0.0017785155323689827,0.005477827839696467,0.0012331041024424946,0.0,0.0,0.0,0.0002845624851790372,0.0,0.038747925065212234,0.006307801754801992,0.0012093905620109082,7.11406212947593e-05,0.00011856770215793219,0.0,2.3713540431586436e-05,0.00758833293810766,0.0,0.020654493715911784
08_125,08,125,67040.11611678732,0.30891052184523954,0.000509237078426022,0.0,0.0018895156045248547,0.028756451940708683,5.978121512845272e-05,0.0020807740607294775,0.0005099297625318158,0.0001789973033324612,0.20057483483963384,0.0015844908192814112,0.0006589787346245678,0.0014522054467484816,0.0020457460460472795,0.0006596714187303617,0.0,0.0,0.0,1.4916441944371765e-05,0.0,0.03548582157626792,0.004806072203543013,0.0,0.0,0.00046240970027552474,0.0005979275986354929,0.0,0.0029312421462605997,0.0,0.023651517907864968
08_126,08,126,90715.0,0.24312406988921348,0.001708647963401863,0.007088133164305793,0.003736978448988591,0.022785647357107423,0.0003086589869371107,0.0074849804332249355,0.00253541310698341,0.005192085101692113,0.003869260871961638,0.03389737088684341,0.0010472358485366256,0.003196825221848647,0.008466075070275038,0.0018960480626136803,0.0,1.1023535247753955e-05,0.0001212588877252935,0.0017637656396406328,0.0,0.07142148487019788,0.0004409414099101582,0.0,3.3070605743261865e-05,0.0,0.0003637766631758805,1.1023535247753955e-05,0.009910158187730805,0.0,0.05583420602987378
08_127,08,127,126947.63283914982,0.23715578965858652,0.0006853219556305879,0.003702314013176739,0.006508215138999951,0.020274582742912106,6.30181108625828e-05,0.013294342565271438,0.0008182846300420732,0.010193179432022767,0.003048501112977443,0.030076547817948694,0.0010870624123795532,0.0010240443015169705,0.0026625151839441232,0.004119808997641351,9.452716629387419e-05,0.0006538129001992965,0.0013470121196877073,0.013678970487914154,0.005238380465452195,0.04432077968128309,0.0008743762882183363,0.0016069618269958614,0.00011374492035267974,6.30181108625828e-05,0.0006616901640571194,7.089537472040564e-05,0.011885840350283176,0.0,0.05898804138693968
08_128,08,128,36843.0,0.20495073691067503,0.0007871237412805689,0.0023885134218168988,0.02136090980647613,0.0459788833699753,0.0,0.006188421138343783,0.00046141736557826454,2.714219797519203e-05,0.0008414081372309529,0.03381917867708927,0.0021170914420649786,0.002687077599544011,0.0029584995792959314,0.000814265939255761,0.0,0.0,0.0,0.00046141736557826454,0.0,0.03232635778845371,0.0004342751676030725,0.0,0.001709958472437098,0.0003528485736774964,8.14265939255761e-05,0.0,0.010449746220448933,2.714219797519203e-05,0.03867763211464864
08_129,08,129,61417.57518056467,0.22079747791099724,0.0006512793753644939,0.0005698694534439321,0.0054187684155203465,0.03498685205706837,4.884595315233704e-05,0.0030935770329813457,0.0016607624071794593,6.512793753644938e-05,0.0030284490954448962,0.0197826110266965,0.01576096088382075,0.0011071749381196395,0.004542673643167345,0.0017910182822523581,0.0,0.0,0.0,0.0009769190630467407,1.6281984384112346e-05,0.06664591453099969,0.0008629451723579544,0.0,6.512793753644938e-05,0.0016119164540271222,0.0,0.0003582036564504716,0.008482913864122532,0.0,0.04926928474632396
08_130,08,130,150802.0,0.23807376559992574,0.0015782284054588135,0.001969469900929696,0.016326043421174784,0.01969469900929696,1.3262423575284147e-05,0.00575589183167332,0.0040185143433110965,5.9680906088778665e-05,0.004462805533083115,0.030901446930412062,0.0012267741807137837,0.004025145555098739,0.002891208339411944,0.001976101112717338,0.00010609938860227318,1.9893635362926223e-05,0.0004045039190461665,0.015152318934762139,1.3262423575284147e-05,0.06609991909921618,0.0003779790718955982,0.0010543626742350897,0.000809007838092333,0.0002851421068686092,6.631211787642074e-06,0.00013262423575284148,0.010099335552578878,1.3262423575284147e-05,0.048600151191628756
08_131,08,131,27681.0,0.21455149741700086,0.001300531050178823,0.0010476500126440518,0.001770167262743398,0.030995990029261948,7.225172500993461e-05,0.0069000397384487554,0.0007586431126043134,0.0007225172500993462,0.006936165600953723,0.04692749539395253,0.0007586431126043134,0.0019146707127632673,0.0028900690003973847,0.001770167262743398,0.0,0.0,0.0,0.001553412087713594,0.0,0.046313355731368085,0.00025288103753477113,0.0,0.0023120552003179076,0.0,7.225172500993461e-05,0.0,0.004082222463061305,0.0,0.055200317907590044
09_132,09,132,195180.0,0.3494466646172764,0.00048673019776616455,0.0001332103699149503,0.11078491648734501,0.024459473306691258,0.00011783994261707141,0.03297469002971616,0.0006916692284045496,1.0246951531919253e-05,0.011824982067834819,0.03048468080745978,0.0002971615944256584,0.0022901936673839535,0.01580079926221949,0.0028537760016395125,2.0493903063838507e-05,0.0001741981760426273,0.0,0.0004918536735321242,0.0,0.02156983297469003,0.0001332103699149503,0.0027513064863203198,3.586433036171739e-05,0.0,0.0,0.0027615534378522388,0.03922020698842094,0.0,0.04907777436212727
09_133,09,133,186703.0,0.3101824823382592,0.00013925860859225614,0.0004552685280900682,0.02885331248024938,0.01617006689769313,0.0005302539327166676,0.05635688767721997,0.0028173087738279515,2.678050165235695e-05,0.0032297284992742485,0.033443490463463364,0.0011354932700599347,0.0011087127684075778,0.003631436024059603,0.0019281961189697005,2.142440132188556e-05,2.142440132188556e-05,2.142440132188556e-05,0.002254918239128455,1.071220066094278e-05,0.068333128016154,0.0017353765070727304,0.001960332720952529,0.009078590060149007,0.00030529771883686926,4.820490297424251e-05,0.002838733175149837,0.016689608629748852,1.071220066094278e-05,0.057026400218528894
09_134,09,134,150832.0,0.2824400657685372,0.004030974859446272,0.0002983451787419115,0.0028044446801739685,0.03128646441073512,0.0005701707860400975,0.08275432269014532,0.0017900710724514692,0.00025856582157632335,0.0030033414660019095,0.03880476291503129,0.000649729500371274,0.0014652063222658322,0.003666330752095046,0.0015248753580142144,1.3259785721862735e-05,0.00039779357165588205,5.303914288745094e-05,0.0032817969661610266,0.0,0.023960432799405962,0.0008817757505038718,0.0013922775007955872,1.98896785827941e-05,0.0,4.640925002651957e-05,3.97793571655882e-05,0.015533838973162194,0.00031160496446377425,0.06360056221491461
09_135,09,135,198460.0,0.32538546810440383,0.003421344351506601,0.0018442003426383151,0.0019449763176458733,0.0338053008162854,7.558198125566865e-05,0.01993348785649501,0.000725587020054419,0.0006751990325506399,0.007306258188047969,0.026539353018240452,0.00024690113876851756,0.001798851153884914,0.0022120326514159026,0.0013604756626020356,1.0077597500755819e-05,4.534918875340119e-05,0.00032752191877456413,0.030192482112264437,0.00010581477375793611,0.039937518895495315,0.0017182303738788674,0.05884813060566361,0.025294769726897107,4.0310390003023276e-05,1.511639625113373e-05,0.00029728912627229666,0.003073667237730525,5.0387987503779095e-06,0.06358460143101885
09_136,09,136,86682.0,0.3056228513416857,0.0010267414226713734,0.0005768210239726817,0.0023188205163701806,0.042707828614937354,0.00024226483006852635,0.02116933157979742,0.0005883574444521354,0.02472254908746914,0.06199672365658383,0.03618975104404605,0.0004845296601370527,0.0016381717080824162,0.004337694100274567,0.0038070187582196994,0.0,1.1536420479453635e-05,0.03773563138829284,0.0015112710828084261,0.0,0.01885051106342724,0.00018458272767125816,0.00028841051198634087,0.0,3.46092614383609e-05,0.00010382778431508272,3.46092614383609e-05,0.008098567176576452,0.003668581712466256,0.03329410950370319
09_137,09,137,62607.0,0.3248997715910362,0.004536233967447729,0.002954941140767007,0.047263085597457156,0.04141709393518297,0.0008625233600076668,0.06130304917980418,0.0006229335377833149,0.029757055920264508,0.00792243678821857,0.03482038749660581,0.00019167185777948153,0.0007507147763029693,0.007906464133403613,0.0011021131822320188,4.7917964444870383e-05,0.0,0.007171722011915601,0.0005111249540786174,0.0,0.035459293689204086,0.0009743319437123645,0.00014375389333461114,0.001469484242976025,6.389061925982717e-05,1.5972654814956793e-05,6.389061925982717e-05,0.012298944207516732,0.00022361716740939511,0.025045122749852253
09_138,09,138,193107.0,0.24197465653756722,0.0005644539037942695,0.0009787319983221737,0.0038942140885623,0.017192540922908024,0.0007560575225134252,0.02923767652130684,0.0009373041888693833,4.660628563438922e-05,0.013546893691062468,0.03754395231659132,0.003754395231659132,0.0016156845686588265,0.00354725618439518,0.009611251793047377,8.285561890558084e-05,7.767714272398204e-05,0.0012480127597653114,0.00402367599310227,3.107085708959282e-05,0.01722361177999762,0.0010667660934093534,0.0001708897139927605,0.00402367599310227,0.0005074906657966826,0.000445348951617497,0.0010201598077749642,0.01189495978913245,0.013728140357418426,0.06320330179641338
09_139,09,139,66340.0,0.37276153150437147,0.0010853180584865843,0.00046728971962616824,0.042357552004823634,0.024706059692493218,0.00012059089538739825,0.03212239975881821,0.0014169430208019296,0.00034669882423876995,0.008185107024419656,0.02619837202291227,0.0012812782634911064,0.0029394030750678323,0.0016279770877298764,0.0029243292131444078,1.5073861923424782e-05,7.536930961712391e-05,0.00012059089538739825,0.0017485679831172746,0.00012059089538739825,0.16579740729574918,0.00015073861923424781,0.0,0.0028489599035272837,7.536930961712391e-05,0.00043714199577931864,0.004778414229725656,0.005411516430509497,0.00013566475731082304,0.04526680735604462
09_140,09,140,244280.0,0.27276895365973475,0.007372687080399541,0.0020550188308498443,0.00736859341738988,0.011040609137055837,0.000458490257082037,0.022515146553135745,0.0014900933355166202,0.0007900769608645816,0.00909202554445718,0.027812346487637137,0.011413132470934992,0.0012976911740625512,0.001187162272801703,0.0041468806287866386,0.0005158015392172917,0.0016169968888161126,0.0008432945799901752,0.011122482397249058,7.777959718355985e-05,0.023362534796135582,0.012334206648108728,0.0006304241034878009,0.000364336007859833,0.001195349598821025,0.0006918290486327166,0.0010234157524152611,0.007446373014573441,6.140494514491567e-05,0.10344277059112494
09_141,09,141,258178.0,0.5321018831968642,0.0014214998954209886,0.00040669615536567796,0.0024479235256296044,0.003970129135712571,0.00016655175886403953,0.021798913927600336,0.004702182215370791,0.0006042342879718644,0.016682288963428334,0.14043024579940971,0.014757260494697456,0.029181417471666835,0.00043768252910782483,0.010690298941040677,0.0011619890153305083,8.133923107313559e-05,0.00020141142932395478,0.012282223892043474,2.3239780306610168e-05,0.009330771793103983,0.009745214541905196,0.00010845230809751412,0.002777153746639915,0.006817002223272316,0.020861576121900396,0.0008017724205780508,0.006557491343181836,0.0019211551720131072,0.21173376507680747
09_142,09,142,112981.0,0.25452952266310264,0.0008231472548481604,0.0024428886272913146,0.008337685097494269,0.032031934573069805,5.3106274506332923e-05,0.03955532346146697,0.0016816986927005427,4.425522875527744e-05,0.032863932873669024,0.03973234437648808,0.0005576158823164957,0.0008054451633460494,0.004691054248059408,0.0027084199998229793,0.00017702091502110975,0.0,0.0,0.0006815305228312725,0.00017702091502110975,0.028270240128871225,0.001124082810384047,8.851045751055487e-06,0.001070976535877714,0.0005222116993122737,0.0008674024836034378,0.00025668032678060915,0.0114532532018658,0.0001327656862658323,0.043458634637682445
09_143,09,143,167076.0,0.29971988795518206,0.0020469726352079294,0.002920826450238215,0.0031961502549737843,0.03415810768751945,0.00014963250257367904,0.015597692068280303,0.000814000814000814,1.1970600205894323e-05,0.0036151212621800856,0.03597165361871244,0.0005326917091622974,0.0004369269075151428,0.002765208647561589,0.00434532787473964,3.591180061768297e-05,0.0,0.0009217362158538629,0.0005147358088534559,0.0,0.03695324283559578,0.0002633532045296751,0.0003411621058679882,0.005620196796667385,5.985300102947161e-06,4.1897100720630135e-05,7.182360123536594e-05,0.0029447676506500035,8.379420144126027e-05,0.14535899830017476
09_144,09,144,56901.0,0.3260048153811005,0.0005975290416688634,0.003268835345600253,0.008277534665471608,0.04052652853201174,0.00026361575367743977,0.02425264933832446,0.0012829300012302067,5.272315073548795e-05,0.009367146447338359,0.02966555948050122,0.00019331821936345583,0.0023901161666754537,0.005131720004920827,0.0028119013725593574,3.514876715699197e-05,0.0,0.0016695664399571184,0.008699319871355513,0.0,0.017785276181437937,0.0009314423296602871,0.0029349220576088296,0.03172176235918525,0.00043935958946239963,0.00031633890441292773,7.029753431398393e-05,0.003479727948542205,1.7574383578495984e-05,0.12982197149434985
09_145,09,145,85791.0,0.22553647818535744,0.00214474711799606,0.003625088878786819,0.01704141460059913,0.029571866512804374,2.331246867387022e-05,0.027905025002622652,0.0008275926379223928,0.0002214684524017671,0.00531524285764241,0.03453742234033873,0.0016202165728339802,0.0014337168234430184,0.008812113158722943,0.00479071231248033,0.00016318728071709155,6.993740602161065e-05,0.0007693114662377172,0.0006644053572053012,2.331246867387022e-05,0.014185637188050028,0.00107237355899803,0.003590120175776014,0.0010840297933349652,0.00031471832709724796,0.0009907799186394844,0.00020981221806483198,0.005944679511836906,3.4968703010805326e-05,0.05854926507442506
09_146,09,146,185006.0,0.2419489097650887,0.0006107910013729284,0.004551203744743414,0.01159421856588435,0.02149119488016605,0.00028107196523356,0.023858685664248726,0.001632379490394906,0.0001729673632206523,0.020945266640000865,0.029215268693988303,0.0021891181907613805,0.0363609828870415,0.0008053792849961623,0.008475400797811963,7.026799130839e-05,3.783661070451769e-05,7.026799130839e-05,0.0007567322140903538,2.162092040258154e-05,0.014004951190772191,0.00039458179734711305,8.107845150968077e-05,0.004913354161486655,3.243138060387231e-05,0.0012323924629471478,0.0001675621331200069,0.00408635395608791,0.00025945104483097845,0.05363609828870415
09_147,09,147,105415.0,0.28919982924631216,0.0006260968552862496,0.002513873737134184,0.003415073756106816,0.024455722620120475,2.84589479675568e-05,0.021012189916046104,0.0003035621116539392,0.0004079115875349808,0.014495090831475597,0.026552198453730493,0.0006355831712754351,0.0004079115875349808,0.0012521937105724992,0.0025328463691125552,4.7431579945928e-05,0.0001233221078594128,2.84589479675568e-05,0.000284589479675568,0.0,0.011412038134990277,1.89726319783712e-05,0.0005976379073186928,1.89726319783712e-05,1.89726319783712e-05,0.0012047621306265713,0.0,0.0036332590238580846,3.79452639567424e-05,0.1731347531186264
09_148,09,148,39990.0,0.21660415103775946,0.0019254813703425857,0.003350837709427357,0.008177044261065266,0.06606651662915729,2.500625156289072e-05,0.0038259564891222806,0.0014003500875218804,0.0004251062765691423,0.0016004001000250062,0.03493373343335834,0.00010002500625156288,0.00010002500625156288,0.004801200300075019,0.002325581395348837,0.0,0.0008252063015753939,0.0,0.0004251062765691423,5.001250312578144e-05,0.059689922480620154,7.501875468867217e-05,0.0,0.0002250562640660165,0.0007001750437609402,0.001000250062515629,0.0017754438609652414,0.005501375343835959,2.500625156289072e-05,0.0172543135783946
09_149,09,149,122626.0,0.270326031999739,0.0014841876926589793,0.002894981488428229,0.00832612985826823,0.07255394451421396,0.00017940730350822826,0.021121132549377784,0.0008154877432192194,0.00012232316148288292,0.024872376168186192,0.035204605874773705,0.0008154877432192194,0.002438308352225466,0.0025850961460049254,0.0017859181576500905,0.0,8.154877432192194e-06,0.039494071404106795,0.0031314729339618026,5.708414202534536e-05,0.01580415246358847,0.00035065972958426433,8.154877432192194e-06,0.003563681437867989,8.154877432192194e-06,7.339389688972974e-05,1.630975486438439e-05,0.004974475233637239,2.4464632296576583e-05,0.027612414985402768
09_150,09,150,185294.0,0.375403412954548,0.0025095254028732715,0.0001295238917612011,0.00234762053817177,0.046531458115211505,0.0001295238917612011,0.013438103770224617,0.0003453970446965363,0.0015219057281941131,0.2176271223029348,0.03352510065085756,0.0003184129005796194,0.00021047632411195182,0.002401588826405604,0.0025796841775772555,5.39682882338338e-06,0.0,1.079365764676676e-05,0.008316513216833788,5.39682882338338e-06,0.014862866579597829,2.6984144116916898e-05,2.158731529353352e-05,0.0,0.0005612701976318715,0.0005180955670448044,0.00042095264822390364,0.002358414195818537,5.39682882338338e-06,0.024674301380508815
09_151,09,151,74952.0,0.279018571886007,0.003041946845981428,0.00036023054755043225,0.0011607428754402819,0.05607588856868396,0.00017344433770946738,0.046176219447112817,0.0006137261180488847,0.0030552887181129256,0.04928487565375173,0.041613299178140675,0.00029352118689294484,8.005123278898494e-05,0.0034155192656633577,0.0011740847475717794,6.670936065748746e-05,0.0,0.00029352118689294484,0.00037357241968192975,0.0,0.03942523214857509,0.0,0.0,0.0,0.0,0.0004402817803394172,0.0,0.002108015796776604,0.0,0.029792400469633898
