state_district,round,nonagri_share,total_emp_wtd,share_high,share_low,share_middle,year
09_53,2017-18,0.20406634010860877,532668528,0.05689789015702712,0.7959336598913912,0.14907416869201628,2017
09_53,2018-19,0.38834335263559927,220686525,0.11870547601399768,0.6116566473644007,0.2696378766216016,2018
09_53,2019-20,0.19194385116207585,189832317,0.017914146830963457,0.8080561488379242,0.1740297043311124,2019
09_53,2020-21,0.32624182310763744,416925202,0.028973623906764934,0.6737581768923626,0.2972681992008725,2020
09_53,2021-22,0.2427923012740232,330505282,0.055960486776398435,0.7572076987259768,0.1916394576713603,2021
09_53,2022-23,0.3465401514291265,429799085,0.020183030863145403,0.6994203794637427,0.327683394207319,2022
09_54,2017-18,0.1365842955498978,312334400,0.013019049454687027,0.8634157044501022,0.12356524609521077,2017
09_54,2018-19,0.1363244234491572,415045313,0.05114846821556566,0.8636755765508428,0.08517595523359156,2018
09_54,2019-20,0.2094825075695401,440908227,0.008170937818963702,0.798957341629958,0.2013978840998129,2019
09_54,2020-21,0.33686397998033585,601034658,0.039214286042053834,0.6631360200196642,0.297649693938282,2020
09_54,2021-22,0.2817430458597643,229840562,0.06553436377344048,0.7182569541402357,0.21620868208632382,2021
09_54,2022-23,0.29316255450078654,475530752,0.026948510475211487,0.7068374454992135,0.2690570177888306,2022
09_55,2017-18,0.28057091053513755,102995542,0.2192053710441176,0.7582764487761045,0.0646791241053272,2017
09_55,2018-19,0.39997073872583144,117684554,0.1247462942333112,0.6000292612741686,0.27522444449252026,2018
09_55,2019-20,0.3982771052791616,337685288,0.10096126544902957,0.6017228947208384,0.297315839830132,2019
09_55,2020-21,0.35345773210727033,528405583,0.2509677873710127,0.6465422678927296,0.10248994473625764,2020
09_55,2021-22,0.17062452355426808,132683002,0.1436561255977612,0.829375476445732,0.026968397956506893,2021
09_55,2022-23,0.2838804505816155,381348271,0.01262055385039856,0.8019791351182212,0.27261104849745077,2022
09_56,2017-18,0.48289340419571325,488256816,0.20852314942388844,0.5171065958042868,0.2743702547718248,2017
09_56,2018-19,0.30578916839914233,232790188,0.1425771991730167,0.6942108316008577,0.16321196922612563,2018
09_56,2019-20,0.5906566089851132,350201848,0.4241110286773815,0.4093433910148869,0.16654558030773156,2019
09_56,2020-21,0.33467771560645865,622890292,0.17989548792004612,0.6653222843935414,0.15478222768641256,2020
09_56,2021-22,0.18220122729503357,541286310,0.10592981743802092,0.8177987727049665,0.07627140985701264,2021
09_56,2022-23,0.3594154475880149,833447797,0.008078120818405619,0.6405845524119851,0.3513373267696093,2022
09_57,2017-18,0.748264763846048,501133663,0.4869278298712094,0.251735236153952,0.2613369339748386,2017
09_57,2018-19,0.45142289177746053,672322987,0.2545338510045619,0.5485771082225395,0.19688904077289865,2018
09_57,2019-20,0.40779222680009536,417188396,0.32463440569905017,0.5922077731999046,0.08315782110104519,2019
09_57,2020-21,0.6018908569730901,832390933,0.3648521096997581,0.3981091430269099,0.23703874727333196,2020
09_57,2021-22,0.4433125938884883,1099050473,0.2135533697186262,0.5566874061115117,0.22975922416986214,2021
09_57,2022-23,0.5564871720504749,866092198,0.03973618522308869,0.44351282794952507,0.5167509868273863,2022
09_58,2017-18,0.407379791349192,303178409,0.2656725763080312,0.7343414022038974,0.1417072150411608,2017
09_58,2018-19,0.20045623337681492,516623316,0.12280647627603397,0.7999034592016113,0.0776846895741635,2018
09_58,2019-20,0.2991476940314273,564732523,0.17310447338978563,0.7008523059685726,0.13397157854465133,2019
09_58,2020-21,0.41821331000668627,199046752,0.22996012514688008,0.6453918052146352,0.18825318485980622,2020
09_58,2021-22,0.3993909536370671,468785658,0.21543738012565222,0.6177666510785434,0.1839535735114149,2021
09_58,2022-23,0.4793092045598729,523906006,0.0254267687634789,0.5206907954401271,0.4570089505711832,2022
09_59,2017-18,0.471669947248857,300006201,0.38808415073882624,0.528330052751143,0.11331438779160435,2017
09_59,2018-19,0.4477306882302653,436590826,0.3452600261463121,0.5522693117697347,0.10247066208395318,2018
09_59,2019-20,0.3734842540624265,352858442,0.27293269350205884,0.6265157459375734,0.10055156056036772,2019
09_59,2020-21,0.43096701249124403,397456810,0.2733613596908806,0.6215068286473883,0.1576056528003634,2020
09_59,2021-22,0.35483677706859096,354977297,0.18414776818811596,0.6706791522075718,0.17068900888047497,2021
09_59,2022-23,0.5203818698688276,532678948,0.04240188970261314,0.4796181301311724,0.4779799801662145,2022
09_60,2017-18,0.25960117525570714,441130553,0.006121208294543135,0.7403988247442929,0.253479966961164,2017
09_60,2018-19,0.36490295000709366,466902301,0.02776825252784522,0.6350970499929063,0.33713469747924846,2018
09_60,2019-20,0.25417665589636623,690175423,0.0032647640474150787,0.7458233441036338,0.25123584558588374,2019
09_60,2020-21,0.18249555233069595,835516817,0.005085475685831739,0.8175044476693041,0.17773390430751795,2020
09_60,2021-22,0.25503614998881613,880803592,0.009422079056957591,0.7449638500111839,0.24616825472709924,2021
09_60,2022-23,0.3549270856362375,982595353,0.008544667929037112,0.6450729143637625,0.34638241770720035,2022
